# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_canonical_start_codon	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2F15180g	DEHA2F15180g	CAG89390	protein_coding	13	0	10	278	0	7	162	12	0	4	0	0	21	0	0	0	0	1	0	0	1	0	1	116
DEHA2F15202g	DEHA2F15202g	CAG89391	protein_coding	6	0	10	272	0	1	125	6	0	9	0	0	16	0	0	0	0	0	0	0	0	0	0	147
DEHA2F15224g	DEHA2F15224g	CAG89392	protein_coding	30	0	19	259	0	15	131	30	0	4	0	0	42	0	0	0	0	0	0	0	0	0	7	128
DEHA2F15246g	DEHA2F15246g	CAG89393	protein_coding	13	0	15	260	0	4	144	13	0	11	0	0	25	0	0	0	0	0	0	0	0	0	3	116
DEHA2F15268g	DEHA2F15268g	CAG89394	protein_coding	21	0	36	266	0	23	124	21	0	13	0	0	54	0	0	0	0	0	0	0	0	0	3	142
DEHA2F15290g	DEHA2F15290g	CAG89395	protein_coding	15	0	5	262	0	2	144	15	0	3	0	0	16	0	0	0	0	0	0	0	0	0	4	118
DEHA2F15312g	DEHA2F15312g	CAG89396	protein_coding	30	0	27	223	0	18	121	30	0	9	0	0	54	0	0	0	0	0	0	0	0	0	3	102
DEHA2F15334g	DEHA2F15334g	CAG89397	protein_coding	8	1	10	235	0	6	88	8	0	4	0	3	15	0	0	0	0	1	0	0	0	0	3	145
DEHA2F15356g	DEHA2F15356g	CAG89398	protein_coding	27	0	16	220	0	13	144	27	0	3	0	1	36	0	0	0	0	0	0	0	0	0	7	75
DEHA2F15378g	DEHA2F15378g	CAG89399	protein_coding	4	2	2	241	0	0	94	4	0	2	0	9	6	0	0	0	0	2	0	0	0	0	0	140
DEHA2F15400g	DEHA2F15400g	CAG89400	protein_coding	0	0	0	256	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119
DEHA2F15422g	DEHA2F15422g	CAG89401	protein_coding	0	1	2	245	0	2	132	0	0	0	0	10	2	0	0	0	0	2	0	0	0	0	0	104
DEHA2F15444g	DEHA2F15444g	CAG89402	protein_coding	16	0	17	245	0	11	83	16	0	6	0	0	31	0	0	0	0	0	0	0	0	0	2	162
DEHA2F15466g	DEHA2F15466g	CAG89403	protein_coding	58	0	74	261	0	20	156	58	0	54	0	0	126	0	0	0	0	0	0	0	0	0	6	105
DEHA2F15488g	DEHA2F15488g	CAR66350	protein_coding	5	0	8	308	0	0	158	5	0	8	0	2	12	0	0	0	0	0	0	0	0	0	1	148
DEHA2F15510g	DEHA2F15510g	CAG89405	protein_coding	18	0	7	306	0	2	160	18	0	5	0	0	23	0	0	0	0	0	0	0	0	0	2	146
DEHA2F15532g	DEHA2F15532g	CAG89406	protein_coding	3	0	9	299	0	6	141	3	0	3	0	0	12	0	0	0	0	0	0	0	0	0	0	158
DEHA2F15554g	DEHA2F15554g	CAG89407	protein_coding	19	0	20	296	0	13	155	19	0	7	0	0	34	0	0	0	0	0	0	0	0	0	5	141
DEHA2F15576g	DEHA2F15576g	CAG89408	protein_coding	4	0	4	310	0	0	150	4	0	4	0	6	7	0	0	0	0	0	0	0	0	0	1	154
DEHA2F15598g	DEHA2F15598g	CAG89409	protein_coding	32	0	27	312	0	17	150	32	0	10	0	0	52	0	0	0	0	0	0	0	0	0	7	162
DEHA2F15620g	DEHA2F15620g	CAR66351	protein_coding	35	0	35	336	0	10	183	35	0	25	0	0	58	0	0	0	0	0	0	0	0	0	11	153
DEHA2F15642g	DEHA2F15642g	CAG89412	protein_coding	40	0	26	332	0	18	154	40	0	8	0	0	58	0	0	0	0	0	0	0	0	0	7	178
DEHA2F15664g	DEHA2F15664g	CAR66352	protein_coding	27	0	14	324	0	6	156	27	0	8	0	0	31	0	0	0	0	0	0	0	0	0	10	168
DEHA2F15686g	DEHA2F15686g	CAG89414	protein_coding	8	0	11	314	0	0	131	8	0	11	0	0	16	0	0	0	0	0	0	0	0	0	3	183
DEHA2F15708g	DEHA2F15708g	CAR66353	protein_coding	152	0	129	363	0	18	174	152	0	111	0	0	233	0	0	0	0	0	0	0	0	0	48	189
DEHA2F15730g	DEHA2F15730g	CAG89417	protein_coding	19	0	5	311	0	2	127	19	0	3	0	1	15	0	0	0	0	1	0	0	1	0	8	183
DEHA2F15752g	DEHA2F15752g	CAG89418	protein_coding	40	0	21	305	0	4	174	40	0	17	0	0	56	0	0	0	0	0	0	0	0	0	5	131
DEHA2F15774g	DEHA2F15774g	CAG89419	protein_coding	11	1	10	315	0	3	160	11	0	7	0	0	19	0	0	0	0	1	0	0	0	1	2	155
DEHA2F15796g	DEHA2F15796g	CAG89420	protein_coding	23	0	17	311	0	5	138	23	0	12	0	0	29	0	0	0	0	0	0	0	0	0	11	173
DEHA2F15818g	DEHA2F15818g	CAG89421	protein_coding	32	0	30	297	0	18	182	32	0	12	0	0	53	0	0	0	0	1	0	0	1	0	8	115
DEHA2F15840g	DEHA2F15840g	CAR66354	protein_coding	67	0	52	355	0	7	177	67	0	45	0	0	106	0	0	0	0	0	0	0	0	0	13	178
DEHA2F15862g	DEHA2F15862g	CAG89423	protein_coding	25	0	28	290	0	17	114	25	0	11	0	0	43	0	0	0	0	0	0	0	0	0	10	176
DEHA2F15884g	DEHA2F15884g	CAG89424	protein_coding	15	0	9	301	0	6	122	15	0	3	0	0	18	0	0	0	0	0	0	0	0	0	6	179
DEHA2F15906g	DEHA2F15906g	CAG89425	protein_coding	27	0	38	286	0	12	149	27	0	26	0	0	55	0	0	0	0	0	0	0	0	0	10	137
DEHA2F15928g	DEHA2F15928g	CAG89426	protein_coding	13	0	10	321	0	2	142	13	0	8	0	0	20	0	0	0	0	0	0	0	0	0	3	179
DEHA2F15950g	DEHA2F15950g	CAG89428	protein_coding	29	1	23	351	0	5	173	28	0	18	0	5	46	0	0	0	0	2	0	0	1	0	6	173
DEHA2F15972g	DEHA2F15972g	CAG89429	protein_coding	8	0	4	348	0	3	170	8	0	1	0	0	10	0	0	0	0	0	0	0	0	0	2	178
DEHA2F15994g	DEHA2F15994g	CAG89430	protein_coding	12	0	16	356	0	4	194	12	0	12	0	0	25	0	0	0	0	0	0	0	0	0	3	162
DEHA2F16016g	DEHA2F16016g	CAG89431	protein_coding	14	0	26	337	0	8	194	14	0	18	0	0	35	0	0	0	0	0	0	0	0	0	5	143
DEHA2F16038g	DEHA2F16038g	CAG89432	protein_coding	26	0	52	302	0	35	148	26	0	17	0	0	66	0	0	0	0	0	0	0	0	0	12	154
DEHA2F16060g	DEHA2F16060g	CAG89433	protein_coding	62	0	48	306	0	34	179	62	0	14	0	0	93	0	0	0	0	0	0	0	0	0	17	127
DEHA2F16082g	DEHA2F16082g	CAG89434	protein_coding	26	0	26	298	0	9	122	26	0	17	0	0	44	0	0	0	0	0	0	0	0	0	8	176
DEHA2F16104g	DEHA2F16104g	CAG89435	protein_coding	11	0	8	254	0	2	142	11	0	6	0	0	16	0	0	0	0	0	0	0	0	0	3	112
DEHA2F16126g	DEHA2F16126g	CAG89436	protein_coding	14	0	27	253	0	10	107	14	0	17	0	0	38	0	0	0	0	0	0	0	0	0	3	146
DEHA2F16148g	DEHA2F16148g	CAG89437	protein_coding	2	0	3	234	0	2	124	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	110
DEHA2F16170g	DEHA2F16170g	CAG89438	protein_coding	19	0	22	240	0	17	126	19	0	5	0	0	36	0	0	0	0	0	0	0	0	0	5	114
DEHA2F16192g	DEHA2F16192g	CAG89439	protein_coding	24	0	36	260	0	30	112	24	0	6	0	0	55	0	0	0	0	0	0	0	0	0	4	148
DEHA2F16214g	DEHA2F16214g	CAR66355	protein_coding	3	0	3	246	0	0	142	3	0	3	0	0	4	0	0	0	0	0	0	0	0	0	2	104
DEHA2F16236g	DEHA2F16236g	CAG89440	protein_coding	17	0	12	261	0	9	112	17	0	3	0	0	26	0	0	0	0	0	0	0	0	0	3	149
DEHA2F16258g	DEHA2F16258g	CAG89441	protein_coding	11	0	9	266	0	5	157	11	0	4	0	0	17	0	0	0	0	0	0	0	0	0	3	109
DEHA2F16280g	DEHA2F16280g	CAG89442	protein_coding	19	0	38	289	0	27	144	19	0	11	0	0	55	0	0	0	0	0	0	0	0	0	2	145
DEHA2F16302g	DEHA2F16302g	CAG89443	protein_coding	2	0	0	306	0	0	161	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	145
DEHA2F16324g	DEHA2F16324g	CAG89444	protein_coding	22	0	3	315	0	2	158	21	0	2	0	3	21	0	0	0	0	1	0	0	1	0	3	154
DEHA2F16346g	DEHA2F16346g	CAR66356	protein_coding	34	0	37	301	0	24	161	34	0	13	0	0	70	0	0	0	0	0	0	0	0	0	1	140
DEHA2F16368g	DEHA2F16368g	CAG89446	protein_coding	23	0	49	289	0	17	144	23	0	32	0	0	67	0	0	0	0	0	0	0	0	0	5	145
DEHA2F16390g	DEHA2F16390g	CAG89447	protein_coding	13	0	19	348	0	8	194	13	0	11	0	0	29	0	0	0	0	0	0	0	0	0	3	154
DEHA2F16412g	DEHA2F16412g	CAR66357	protein_coding	28	0	23	333	0	13	143	28	0	10	0	0	49	0	0	0	0	0	0	0	0	0	2	190
DEHA2F16434g	DEHA2F16434g	CAG89451	protein_coding	60	0	78	315	0	57	125	60	0	21	1	0	95	1	0	0	0	0	1	0	0	0	42	190
DEHA2F16456g	DEHA2F16456g	CAG89452	protein_coding	14	0	14	433	0	12	194	14	0	2	0	0	25	0	0	0	0	0	0	0	0	0	1	239
DEHA2F16478g	DEHA2F16478g	CAR66358	protein_coding	138	0	81	273	0	46	198	138	0	35	0	0	171	0	0	0	0	0	0	0	0	0	48	75
DEHA2F16500g	DEHA2F16500g	CAG89455	protein_coding	0	0	0	324	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93
DEHA2F16522g	DEHA2F16522g	CAG89459	protein_coding	176	0	206	249	0	78	120	175	0	129	0	0	333	0	0	0	0	1	0	0	1	0	48	129
DEHA2F16544g	DEHA2F16544g	CAG89460	protein_coding	1	0	0	289	0	0	149	1	0	0	0	26	1	0	0	0	0	0	0	0	0	0	0	114
DEHA2F16566g	DEHA2F16566g	CAG89461	protein_coding	1	2	5	269	0	5	131	1	0	0	0	12	4	0	0	0	0	2	0	0	0	0	2	128
DEHA2F16588g	DEHA2F16588g	CAG89463	protein_coding	21	0	6	257	0	2	129	21	0	4	0	0	20	0	0	0	0	0	0	0	0	0	5	128
DEHA2F16610g	DEHA2F16610g	CAG89464	protein_coding	4	0	2	267	0	1	121	4	0	1	0	3	4	0	0	0	0	0	0	0	0	0	1	143
DEHA2F16632g	DEHA2F16632g	CAG89465	protein_coding	17	0	15	281	0	3	155	17	0	12	0	0	30	0	0	0	0	0	0	0	0	0	2	126
DEHA2F16654g	DEHA2F16654g	CAG89466	protein_coding	14	0	11	286	0	9	123	14	0	2	0	0	24	0	0	0	0	0	0	0	0	0	1	163
DEHA2F16676g	DEHA2F16676g	CAG89467	protein_coding	20	0	18	270	0	16	129	20	0	2	0	0	31	0	0	0	0	0	0	0	0	0	7	141
DEHA2F16698g	DEHA2F16698g	CAR66359	protein_coding	25	0	10	274	0	5	131	25	0	5	0	0	24	0	0	0	0	0	0	0	0	0	11	143
DEHA2F16720g	DEHA2F16720g	CAG89469	protein_coding	21	0	34	327	0	27	162	21	0	7	0	0	45	0	0	0	0	0	0	0	0	0	10	165
DEHA2F16742g	DEHA2F16742g	CAG89470	protein_coding	2	0	6	301	0	6	125	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	176
DEHA2F16764g	DEHA2F16764g	CAG89471	protein_coding	32	0	20	301	0	15	125	32	0	5	0	0	48	0	0	0	0	0	0	0	0	0	4	176
DEHA2F16786g	DEHA2F16786g	CAR66360	protein_coding	34	0	17	301	0	12	131	34	0	5	0	0	41	0	0	0	0	0	0	0	0	0	10	170
DEHA2F16808g	DEHA2F16808g	CAR66361	protein_coding	46	0	34	356	0	16	189	46	0	18	0	0	70	0	0	0	0	0	0	0	0	0	10	167
DEHA2F16830g	DEHA2F16830g	CAG89474	protein_coding	3	0	9	357	0	5	171	3	0	4	0	0	8	0	0	0	0	0	0	0	0	0	4	186
DEHA2F16852g	DEHA2F16852g	CAG89475	protein_coding	2	0	6	357	0	1	193	2	0	5	0	0	7	0	0	0	0	0	0	0	0	0	1	164
DEHA2F16874g	DEHA2F16874g	CAG89476	protein_coding	7	1	7	365	0	2	195	7	0	5	0	0	9	0	0	0	0	1	0	0	0	1	5	170
DEHA2F16896g	DEHA2F16896g	CAG89477	protein_coding	27	0	12	385	0	3	195	27	0	9	0	0	35	0	0	0	0	0	0	0	0	0	4	190
DEHA2F16918g	DEHA2F16918g	CAG89478	protein_coding	20	0	20	366	0	7	184	20	0	13	0	0	35	0	0	0	0	0	0	0	0	0	5	182
DEHA2F16940g	DEHA2F16940g	CAG89479	protein_coding	25	0	36	373	0	17	193	25	0	19	0	0	53	0	0	0	0	0	0	0	0	0	8	180
DEHA2F16962g	DEHA2F16962g	CAG89480	protein_coding	7	0	5	365	0	4	180	7	0	1	0	0	10	0	0	0	0	0	0	0	1	0	2	185
DEHA2F16984g	DEHA2F16984g	CAG89481	protein_coding	18	0	10	364	0	6	193	18	0	4	0	0	19	0	0	0	0	0	0	0	0	0	9	171
DEHA2F17006g	DEHA2F17006g	CAG89482	protein_coding	3	0	10	359	0	3	172	3	0	7	0	0	13	0	0	0	0	0	0	0	0	0	0	187
DEHA2F17028g	DEHA2F17028g	CAG89483	protein_coding	8	0	27	328	0	8	144	7	0	20	0	0	30	0	0	0	0	0	1	0	0	0	4	184
DEHA2F17050g	DEHA2F17050g	CAG89484	protein_coding	10	0	15	325	0	13	184	10	0	2	0	0	25	0	0	0	0	0	0	0	0	0	0	141
DEHA2F17072g	DEHA2F17072g	CAG89485	protein_coding	27	0	27	316	0	16	180	27	0	11	0	0	53	0	0	0	0	0	0	0	0	0	1	136
DEHA2F17094g	DEHA2F17094g	CAR66362	protein_coding	8	0	3	316	0	3	167	8	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	149
DEHA2F17116g	DEHA2F17116g	CAR66363	protein_coding	16	0	11	333	0	3	162	16	0	8	0	0	26	0	0	0	0	0	0	0	0	0	1	171
DEHA2F17138g	DEHA2F17138g	CAR66364	protein_coding	23	0	14	306	0	5	165	23	0	9	0	0	35	0	0	0	0	0	0	0	0	0	2	141
DEHA2F17160g	DEHA2F17160g	CAG89489	protein_coding	5	1	1	304	0	1	165	5	0	0	0	3	6	0	0	0	0	1	0	0	0	0	0	137
DEHA2F17182g	DEHA2F17182g	CAG89490	protein_coding	12	0	38	279	0	27	134	12	0	11	0	0	42	0	0	0	0	0	0	0	0	0	8	145
DEHA2F17204g	DEHA2F17204g	CAG89491	protein_coding	51	0	41	330	0	12	173	51	0	29	0	0	78	0	0	0	0	0	0	0	0	0	14	157
DEHA2F17226g	DEHA2F17226g	CAG89492	protein_coding	62	0	63	317	0	38	150	62	0	25	0	0	105	0	0	0	0	1	0	0	1	1	19	167
DEHA2F17248g	DEHA2F17248g	CAG89493	protein_coding	24	0	11	332	0	8	173	24	0	3	0	0	30	0	0	0	0	0	0	0	0	0	5	159
DEHA2F17270g	DEHA2F17270g	CAG89494	protein_coding	10	0	13	347	0	4	166	10	0	9	0	0	21	0	0	0	0	0	0	0	0	0	2	181
DEHA2F17292g	DEHA2F17292g	CAG89495	protein_coding	10	0	8	351	0	6	178	10	0	2	0	0	14	0	0	0	0	0	0	0	0	0	4	173
DEHA2F17314g	DEHA2F17314g	CAG89496	protein_coding	16	0	17	342	0	13	167	16	0	4	0	0	27	0	0	0	0	0	0	0	0	0	6	175
DEHA2F17336g	DEHA2F17336g	CAG89497	protein_coding	6	0	21	370	0	7	206	6	0	14	0	0	24	0	0	0	0	0	0	0	0	0	3	164
DEHA2F17358g	DEHA2F17358g	CAG89498	protein_coding	10	0	8	385	0	6	154	9	0	3	0	0	15	0	0	0	0	1	0	0	1	0	2	231
DEHA2F17380g	DEHA2F17380g	CAG89499	protein_coding	39	0	31	357	0	21	155	39	0	10	0	0	60	0	0	0	0	0	0	0	0	0	10	202
DEHA2F17402g	DEHA2F17402g	CAG89500	protein_coding	63	0	34	348	0	8	166	63	0	26	0	0	42	0	0	0	0	0	0	0	0	0	53	182
DEHA2F17424g	DEHA2F17424g	CAG89501	protein_coding	14	1	10	441	0	2	199	14	0	8	0	4	19	0	0	0	0	1	0	0	0	0	5	239
DEHA2F17446g	DEHA2F17446g	CAG89502	protein_coding	21	0	29	405	0	22	203	21	0	7	0	0	35	0	0	0	0	0	0	0	0	0	15	202
DEHA2F17468g	DEHA2F17468g	CAG89503	protein_coding	19	0	17	397	0	3	189	19	0	14	0	0	26	0	0	0	0	0	0	0	0	0	10	208
DEHA2F17490g	DEHA2F17490g	CAG89504	protein_coding	17	0	13	346	0	6	166	16	0	8	0	0	26	0	0	0	0	0	1	0	0	0	3	180
DEHA2F17512g	DEHA2F17512g	CAG89505	protein_coding	18	0	30	364	0	23	199	18	0	7	0	0	36	0	0	0	0	0	0	0	0	0	12	165
DEHA2F17534g	DEHA2F17534g	CAG89506	protein_coding	17	0	18	354	0	15	198	17	0	3	0	0	26	0	0	0	0	0	0	0	0	0	9	156
DEHA2F17556g	DEHA2F17556g	CAG89507	protein_coding	10	0	4	336	0	2	152	10	0	2	0	0	11	0	0	0	0	0	0	0	0	0	3	184
DEHA2F17578g	DEHA2F17578g	CAR66365	protein_coding	1	0	4	318	0	2	163	1	0	2	0	0	4	0	0	0	0	0	0	0	0	0	1	155
DEHA2F17600g	DEHA2F17600g	CAR66366	protein_coding	27	0	40	303	0	28	161	27	0	12	0	0	56	0	0	0	0	0	0	0	0	0	11	142
DEHA2F17622g	DEHA2F17622g	CAG89509	protein_coding	18	0	33	318	0	11	149	18	0	22	0	0	44	0	0	0	0	0	0	0	0	0	7	169
DEHA2F17644g	DEHA2F17644g	CAG89510	protein_coding	5	0	16	289	0	12	148	5	0	4	0	0	16	0	0	0	0	0	0	0	0	0	4	141
DEHA2F17666g	DEHA2F17666g	CAG89511	protein_coding	0	1	4	286	0	1	142	0	0	3	0	4	4	0	0	0	0	1	0	0	0	0	0	141
DEHA2F17688g	DEHA2F17688g	CAG89512	protein_coding	21	0	9	264	0	5	137	21	0	4	0	3	29	0	0	0	0	0	0	0	0	0	1	124
DEHA2F17710g	DEHA2F17710g	CAG89513	protein_coding	10	0	8	263	0	6	143	10	0	2	0	0	17	0	0	0	0	0	0	0	0	0	1	120
DEHA2F17732g	DEHA2F17732g	CAG89514	protein_coding	41	0	38	296	0	6	143	41	0	32	0	0	73	0	0	0	0	0	0	0	0	0	5	153
DEHA2F17754g	DEHA2F17754g	CAG89515	protein_coding	14	0	13	240	0	5	118	14	0	8	0	0	25	0	0	0	0	0	0	0	0	0	1	122
DEHA2F17776g	DEHA2F17776g	CAG89516	protein_coding	2	0	4	237	0	3	126	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	111
DEHA2F17798g	DEHA2F17798g	CAG89517	protein_coding	43	0	13	290	0	0	155	43	0	13	0	0	47	0	0	0	0	0	0	0	0	0	9	135
DEHA2F17820g	DEHA2F17820g	CAG89518	protein_coding	24	0	19	290	0	7	173	24	0	12	0	0	32	0	0	0	0	0	0	0	0	0	11	117
DEHA2F17842g	DEHA2F17842g	CAG89519	protein_coding	42	0	43	277	0	31	107	42	0	12	0	0	72	0	0	0	0	0	0	0	0	0	13	170
DEHA2F17864g	DEHA2F17864g	CAG89520	protein_coding	31	0	44	339	0	15	187	31	0	29	0	0	56	0	0	0	0	0	0	0	0	0	19	152
DEHA2F17886g	DEHA2F17886g	CAG89521	protein_coding	10	0	9	369	0	8	173	10	0	1	0	0	18	0	0	0	0	0	0	0	0	0	1	196
DEHA2F17908g	DEHA2F17908g	CAR66367	protein_coding	3	0	4	359	0	2	157	3	0	2	0	0	4	0	0	0	0	0	0	0	0	0	3	202
DEHA2F17930g	DEHA2F17930g	CAG89522	protein_coding	59	0	50	347	0	26	186	59	0	24	0	0	92	0	0	0	0	0	0	0	0	0	17	161
DEHA2F17952g	DEHA2F17952g	CAG89523	protein_coding	3	0	7	387	0	4	183	3	0	3	0	0	9	0	0	0	0	0	0	0	0	0	1	204
DEHA2F17974r	DEHA2F17974r	DEHA2F17974r	protein_coding	1	0	0	383	0	0	179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	204
DEHA2F17996g	DEHA2F17996g	CAG89524	protein_coding	12	0	11	376	0	4	182	12	0	7	0	0	17	0	0	0	0	0	0	0	0	0	6	194
DEHA2F18018g	DEHA2F18018g	CAG89525	protein_coding	20	0	30	359	0	12	158	20	0	18	0	0	44	0	0	0	0	0	0	0	0	0	5	201
DEHA2F18040g	DEHA2F18040g	CAG89526	protein_coding	24	0	10	380	0	5	209	24	0	5	0	0	27	0	0	0	0	0	0	0	0	0	7	171
DEHA2F18062g	DEHA2F18062g	CAG89527	protein_coding	28	0	44	349	0	14	156	28	0	30	0	0	65	0	0	0	0	0	0	0	0	0	7	193
DEHA2F18084r	DEHA2F18084r	DEHA2F18084r	protein_coding	0	0	0	333	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156
DEHA2F18106g	DEHA2F18106g	CAG89528	protein_coding	27	0	25	300	0	14	134	27	0	11	0	0	47	0	0	0	0	0	0	0	0	0	5	166
DEHA2F18128g	DEHA2F18128g	CAG89529	protein_coding	35	0	31	300	0	11	167	35	0	20	0	0	58	0	0	0	0	0	0	0	0	0	8	133
DEHA2F18150g	DEHA2F18150g	CAG89530	protein_coding	14	0	13	285	0	12	159	14	0	1	0	0	26	0	0	0	0	0	0	0	0	0	1	126
DEHA2F18172g	DEHA2F18172g	CAG89531	protein_coding	65	0	110	320	0	24	160	65	0	86	0	0	163	0	0	0	0	0	0	0	0	0	12	160
DEHA2F18194g	DEHA2F18194g	CAG89532	protein_coding	9	1	8	264	0	6	102	9	0	2	0	1	15	0	0	0	0	2	0	0	1	0	1	162
DEHA2F18216g	DEHA2F18216g	CAG89533	protein_coding	36	0	55	215	0	39	97	36	0	16	0	0	88	0	0	0	0	0	0	0	0	0	3	118
DEHA2F18238g	DEHA2F18238g	CAG89534	protein_coding	10	0	7	257	0	2	111	10	0	5	0	0	15	0	0	0	0	0	0	0	0	0	2	146
DEHA2F18260g	DEHA2F18260g	CAG89535	protein_coding	3	0	7	270	0	5	152	2	0	3	0	0	9	0	0	0	0	1	0	0	1	0	0	118
DEHA2F18282g	DEHA2F18282g	CAG89536	protein_coding	1	0	5	307	0	5	159	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	148
DEHA2F18304g	DEHA2F18304g	CAG89537	protein_coding	1	0	1	335	0	0	170	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	165
DEHA2F18634g	DEHA2F18634g	CAG89538	protein_coding	4	0	16	172	0	14	36	4	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	136
DEHA2F18656g	DEHA2F18656g	CAG89539	protein_coding	7	0	8	207	0	7	41	7	0	1	0	0	12	0	0	0	0	0	0	0	0	0	3	166
DEHA2F18678g	DEHA2F18678g	CAG89540	protein_coding	11	0	9	220	0	0	165	11	0	9	0	0	19	0	0	0	0	0	0	0	0	0	1	55
DEHA2F18700g	DEHA2F18700g	CAG89541	protein_coding	3	0	2	241	0	1	73	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	168
DEHA2F18722g	DEHA2F18722g	CAG89542	protein_coding	38	0	71	217	0	34	134	38	0	37	0	0	86	0	0	0	0	0	0	0	0	0	23	83
DEHA2F18744g	DEHA2F18744g	CAG89543	protein_coding	17	0	20	322	0	4	158	17	0	16	0	0	34	0	0	0	0	0	0	0	0	0	3	164
DEHA2F18766g	DEHA2F18766g	CAG89544	protein_coding	17	0	11	346	0	2	175	17	0	9	0	0	26	0	0	0	0	0	0	0	0	0	2	171
DEHA2F18788g	DEHA2F18788g	CAG89545	protein_coding	25	0	59	294	0	22	159	25	0	37	0	0	79	0	0	0	0	0	0	0	0	0	4	135
DEHA2F18810g	DEHA2F18810g	CAG89546	protein_coding	33	0	44	313	0	27	153	33	0	17	0	0	69	0	0	0	0	0	0	0	0	0	8	160
DEHA2F18832g	DEHA2F18832g	CAG89547	protein_coding	0	0	0	345	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180
DEHA2F18854g	DEHA2F18854g	CAR66368	protein_coding	8	0	7	336	0	2	165	8	0	5	0	0	14	0	0	0	0	0	0	0	0	0	0	171
DEHA2F18876g	DEHA2F18876g	CAG89551	protein_coding	32	0	40	321	0	26	164	32	0	14	0	0	59	0	0	0	0	0	0	0	0	0	13	157
DEHA2F18898g	DEHA2F18898g	CAG89552	protein_coding	33	0	20	310	0	14	167	33	0	6	0	0	49	0	0	0	0	0	0	0	0	0	4	143
DEHA2F18920g	DEHA2F18920g	CAR66369	protein_coding	33	0	32	285	0	14	121	33	0	18	0	0	61	0	0	0	0	0	0	0	0	0	4	164
DEHA2F18964g	DEHA2F18964g	CAR66370	protein_coding	18	0	21	294	0	6	139	18	0	15	0	0	36	0	0	0	0	0	0	0	0	0	2	155
DEHA2F18986g	DEHA2F18986g	CAG89555	protein_coding	12	0	21	303	0	18	146	12	0	3	0	0	29	0	0	0	0	0	0	0	0	0	4	157
DEHA2F19008g	DEHA2F19008g	CAG89556	protein_coding	13	0	31	279	0	11	162	13	0	20	0	0	42	0	0	0	0	0	0	0	0	0	1	117
DEHA2F19030g	DEHA2F19030g	CAG89557	protein_coding	6	0	10	299	0	2	166	6	0	8	0	0	15	0	0	0	0	0	0	0	0	0	1	133
DEHA2F19052g	DEHA2F19052g	CAG89558	protein_coding	7	0	9	324	0	3	185	7	0	6	0	0	14	0	0	0	0	0	0	0	0	0	2	139
DEHA2F19074g	DEHA2F19074g	CAG89559	protein_coding	33	0	20	314	0	12	139	33	0	8	0	0	48	0	0	0	0	0	0	0	0	0	5	175
DEHA2F19096g	DEHA2F19096g	CAG89560	protein_coding	35	0	28	332	0	8	178	34	0	21	0	0	50	0	0	0	0	0	1	0	0	0	11	154
DEHA2F19118g	DEHA2F19118g	CAG89561	protein_coding	6	0	13	346	0	10	167	5	0	4	0	0	15	0	0	0	0	0	1	0	0	0	3	179
DEHA2F19140g	DEHA2F19140g	CAR66371	protein_coding	36	0	9	328	0	6	185	36	0	3	0	0	36	0	0	0	0	0	0	0	0	0	8	143
DEHA2F19162g	DEHA2F19162g	CAG89563	protein_coding	26	0	32	293	0	25	174	26	0	7	0	0	47	0	0	0	0	0	0	0	0	0	11	119
DEHA2F19184g	DEHA2F19184g	CAG89564	protein_coding	10	0	6	281	0	3	106	10	0	3	0	0	6	0	0	0	0	0	0	0	0	0	10	175
DEHA2F19206g	DEHA2F19206g	CAG89565	protein_coding	1	0	0	261	0	0	164	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	97
DEHA2F19228g	DEHA2F19228g	CAG89568	protein_coding	2	0	1	262	0	1	144	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	118
