# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2G12760g	DEHA2G12760g	CAG90576	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12782g	DEHA2G12782g	CAR65961	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12804g	DEHA2G12804g	CAG90578	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12826g	DEHA2G12826g	CAG90579	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G12848g	DEHA2G12848g	CAG90581	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12870g	DEHA2G12870g	CAG90582	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12892g	DEHA2G12892g	CAG90584	protein_coding	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
DEHA2G12914g	DEHA2G12914g	CAG90585	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13156g	DEHA2G13156g	CAG90595	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13178g	DEHA2G13178g	CAR65963	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13200g	DEHA2G13200g	CAG90597	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	4
DEHA2G13222g	DEHA2G13222g	CAG90598	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13244g	DEHA2G13244g	CAG90599	protein_coding	0	1	3	1	1	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2G13266g	DEHA2G13266g	CAG90600	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G13288g	DEHA2G13288g	CAG90601	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13354g	DEHA2G13354g	CAG90604	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13376g	DEHA2G13376g	CAR65964	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13398g	DEHA2G13398g	CAR65965	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G13420g	DEHA2G13420g	CAG90607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13442g	DEHA2G13442g	CAG90608	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13464g	DEHA2G13464g	CAG90609	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13508g	DEHA2G13508g	CAG90611	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13530g	DEHA2G13530g	CAG90612	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13552g	DEHA2G13552g	CAG90613	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13574g	DEHA2G13574g	CAG90614	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
DEHA2G13596g	DEHA2G13596g	CAG90615	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13618g	DEHA2G13618g	CAG90616	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13640g	DEHA2G13640g	CAG90617	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13662g	DEHA2G13662g	CAG90618	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13684g	DEHA2G13684g	CAG90619	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13706g	DEHA2G13706g	CAR65966	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13728g	DEHA2G13728g	CAR65967	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13750g	DEHA2G13750g	CAG90622	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13838g	DEHA2G13838g	CAR65969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13860g	DEHA2G13860g	CAR65970	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13882g	DEHA2G13882g	CAG90629	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G13904g	DEHA2G13904g	CAG90630	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13926g	DEHA2G13926g	CAG90631	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13948g	DEHA2G13948g	CAR65971	protein_coding	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13970g	DEHA2G13970g	CAG90633	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13992g	DEHA2G13992g	CAG90634	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14014g	DEHA2G14014g	CAG90635	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G14036g	DEHA2G14036g	CAG90636	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14058g	DEHA2G14058g	CAG90637	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14080g	DEHA2G14080g	CAG90638	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14102g	DEHA2G14102g	CAG90639	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14190g	DEHA2G14190g	CAG90643	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14212g	DEHA2G14212g	CAG90644	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14234g	DEHA2G14234g	CAG90645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14256g	DEHA2G14256g	CAR65972	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G14300g	DEHA2G14300g	CAG90648	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G14322g	DEHA2G14322g	CAG90649	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G14344g	DEHA2G14344g	CAG90650	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G14366g	DEHA2G14366g	CAG90651	protein_coding	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2G14388r	DEHA2G14388r	DEHA2G14388r	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G14410g	DEHA2G14410g	CAG90652	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G14432g	DEHA2G14432g	CAG90653	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14454g	DEHA2G14454g	CAG90654	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14652g	DEHA2G14652g	CAR65975	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14674g	DEHA2G14674g	CAG90668	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14696g	DEHA2G14696g	CAG90669	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14718g	DEHA2G14718g	CAR65976	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14740g	DEHA2G14740g	CAG90671	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14762g	DEHA2G14762g	CAG90672	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14784g	DEHA2G14784g	CAG90673	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14806g	DEHA2G14806g	CAG90674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15422g	DEHA2G15422g	CAG90707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15444g	DEHA2G15444g	CAG90708	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15466g	DEHA2G15466g	CAG90709	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15488g	DEHA2G15488g	CAR65979	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G15510g	DEHA2G15510g	CAG90711	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15532g	DEHA2G15532g	CAG90712	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15554g	DEHA2G15554g	CAG90713	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15598g	DEHA2G15598g	CAG90715	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15620g	DEHA2G15620g	CAG90716	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G15642g	DEHA2G15642g	CAR65981	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G15862g	DEHA2G15862g	CAG90728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15884g	DEHA2G15884g	CAG90729	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15906g	DEHA2G15906g	CAG90730	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15928g	DEHA2G15928g	CAG90731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15950g	DEHA2G15950g	CAG90732	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G15972g	DEHA2G15972g	CAG90733	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15994g	DEHA2G15994g	CAR65982	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16016g	DEHA2G16016g	CAR65983	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G16038g	DEHA2G16038g	CAG90737	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16060g	DEHA2G16060g	CAG90738	protein_coding	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2G16082g	DEHA2G16082g	CAG90739	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16104g	DEHA2G16104g	CAG90741	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16126g	DEHA2G16126g	CAG90742	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16148g	DEHA2G16148g	CAG90743	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16170g	DEHA2G16170g	CAG90744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16192g	DEHA2G16192g	CAG90745	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G16214g	DEHA2G16214g	CAG90746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16236g	DEHA2G16236g	CAR65984	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16258g	DEHA2G16258g	CAG90748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16280g	DEHA2G16280g	CAG90749	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G16302g	DEHA2G16302g	CAG90750	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G16324g	DEHA2G16324g	CAG90751	protein_coding	0	0	1	7	7	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G16346r	DEHA2G16346r	DEHA2G16346r	protein_coding	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16478g	DEHA2G16478g	CAG90755	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16500g	DEHA2G16500g	CAG90756	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2G17798g	DEHA2G17798g	CAG90819	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17820g	DEHA2G17820g	CAG90820	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G17842g	DEHA2G17842g	CAG90821	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17864g	DEHA2G17864g	CAG90822	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17886g	DEHA2G17886g	CAG90823	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17908g	DEHA2G17908g	CAG90824	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G17930g	DEHA2G17930g	CAG90825	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G17952g	DEHA2G17952g	CAG90826	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G17974g	DEHA2G17974g	CAG90827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G17996g	DEHA2G17996g	CAG90828	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18018g	DEHA2G18018g	CAG90829	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18040g	DEHA2G18040g	CAG90830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G18282g	DEHA2G18282g	CAG90841	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18304g	DEHA2G18304g	CAG90842	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G18326g	DEHA2G18326g	CAG90843	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G18348g	DEHA2G18348g	CAG90844	protein_coding	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2G18370g	DEHA2G18370g	CAG90845	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18392g	DEHA2G18392g	CAG90846	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18414g	DEHA2G18414g	CAG90847	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G18480g	DEHA2G18480g	CAG90850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G18502g	DEHA2G18502g	CAG90851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G18524g	DEHA2G18524g	CAG90852	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G18546g	DEHA2G18546g	CAG90853	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G18568g	DEHA2G18568g	CAG90854	protein_coding	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
DEHA2G18590g	DEHA2G18590g	CAG90855	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18898g	DEHA2G18898g	CAR65997	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18920g	DEHA2G18920g	CAG90869	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G18942g	DEHA2G18942g	CAR65998	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G18964g	DEHA2G18964g	CAG90871	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18986g	DEHA2G18986g	CAG90872	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19008g	DEHA2G19008g	CAG90873	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19030g	DEHA2G19030g	CAG90874	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19052g	DEHA2G19052g	CAG90875	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G19074g	DEHA2G19074g	CAG90876	protein_coding	0	1	7	0	0	0	0	0	0	7	0	0	0	0	0	1	0
DEHA2G19096g	DEHA2G19096g	CAG90877	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19118r	DEHA2G19118r	DEHA2G19118r	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19272g	DEHA2G19272g	CAG90884	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19294g	DEHA2G19294g	CAG90885	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G19316g	DEHA2G19316g	CAG90886	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19338g	DEHA2G19338g	CAG90887	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G19360g	DEHA2G19360g	CAG90888	protein_coding	0	0	3	20	0	0	0	0	0	3	0	0	0	0	0	0	20
DEHA2G19382g	DEHA2G19382g	CAG90889	protein_coding	0	0	0	23	3	0	0	0	0	0	0	0	0	0	0	0	20
DEHA2G19404g	DEHA2G19404g	CAG90890	protein_coding	0	0	0	23	20	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G19426g	DEHA2G19426g	CAR66000	protein_coding	0	6	14	4	3	0	0	0	0	14	0	0	0	0	0	6	1
DEHA2G19448g	DEHA2G19448g	CAR66001	protein_coding	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	20
DEHA2G19470g	DEHA2G19470g	CAG90896	protein_coding	0	0	0	21	1	0	0	0	0	0	0	0	0	0	0	0	20
DEHA2G19492g	DEHA2G19492g	CAG90897	protein_coding	0	0	1	20	20	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G19514g	DEHA2G19514g	CAG90898	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G19536g	DEHA2G19536g	CAG90899	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19712g	DEHA2G19712g	CAG90909	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19734g	DEHA2G19734g	CAG90910	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19756g	DEHA2G19756g	CAG90911	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19778g	DEHA2G19778g	CAG90912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19800g	DEHA2G19800g	CAR66003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19822g	DEHA2G19822g	CAR66004	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G19844g	DEHA2G19844g	CAG90915	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19866g	DEHA2G19866g	CAG90916	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19888g	DEHA2G19888g	CAG90917	protein_coding	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19910g	DEHA2G19910g	CAG90918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19932g	DEHA2G19932g	CAG90919	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G19954g	DEHA2G19954g	CAG90920	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20020g	DEHA2G20020g	CAR66005	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20042g	DEHA2G20042g	CAR66006	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G20064g	DEHA2G20064g	CAR66007	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G20086g	DEHA2G20086g	CAR66008	protein_coding	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20108g	DEHA2G20108g	CAG90927	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20130g	DEHA2G20130g	CAG90928	protein_coding	0	0	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G20152g	DEHA2G20152g	CAG90929	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20174r	DEHA2G20174r	DEHA2G20174r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20196g	DEHA2G20196g	CAG90930	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20218g	DEHA2G20218g	CAG90931	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20262g	DEHA2G20262g	CAR66009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20284g	DEHA2G20284g	CAG90934	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20306g	DEHA2G20306g	CAG90935	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20328g	DEHA2G20328g	CAG90936	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G20350g	DEHA2G20350g	CAG90937	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20548g	DEHA2G20548g	CAG90946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20570g	DEHA2G20570g	CAR66010	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20592r	DEHA2G20592r	DEHA2G20592r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20614r	DEHA2G20614r	DEHA2G20614r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20636g	DEHA2G20636g	CAG90949	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20658g	DEHA2G20658g	CAG90950	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20680g	DEHA2G20680g	CAG90951	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G20702g	DEHA2G20702g	CAG90952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21318g	DEHA2G21318g	CAG90979	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G21340g	DEHA2G21340g	CAG90980	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2G21362g	DEHA2G21362g	CAG90981	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21384g	DEHA2G21384g	CAG90982	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21406g	DEHA2G21406g	CAG90983	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21428g	DEHA2G21428g	CAG90984	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21450g	DEHA2G21450g	CAR66015	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21472g	DEHA2G21472g	CAG90986	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21494g	DEHA2G21494g	CAG90987	protein_coding	1	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0
DEHA2G21516g	DEHA2G21516g	CAR66016	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21538g	DEHA2G21538g	CAG90989	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21626g	DEHA2G21626g	CAG90993	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21648g	DEHA2G21648g	CAG90994	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21670g	DEHA2G21670g	CAG90995	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21692g	DEHA2G21692g	CAG90996	protein_coding	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2G21714g	DEHA2G21714g	CAG90997	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21736g	DEHA2G21736g	CAG90998	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21758g	DEHA2G21758g	CAG90999	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21780g	DEHA2G21780g	CAG91000	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21802g	DEHA2G21802g	CAG91001	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21824g	DEHA2G21824g	CAG91002	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G21890g	DEHA2G21890g	CAG91005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
