# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2G09922g	DEHA2G09922g	CAG90448	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09944g	DEHA2G09944g	CAG90449	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09966g	DEHA2G09966g	CAG90450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09988g	DEHA2G09988g	CAG90451	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10010g	DEHA2G10010g	CAG90452	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10032g	DEHA2G10032g	CAG90453	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G10054g	DEHA2G10054g	CAG90454	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10076g	DEHA2G10076g	CAG90455	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G10098g	DEHA2G10098g	CAR65939	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
DEHA2G10120g	DEHA2G10120g	CAG90458	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10142g	DEHA2G10142g	CAG90459	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G10164g	DEHA2G10164g	CAG90460	protein_coding	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
DEHA2G10186g	DEHA2G10186g	CAR65940	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G10208g	DEHA2G10208g	CAG90462	protein_coding	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2G10230g	DEHA2G10230g	CAG90463	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10252g	DEHA2G10252g	CAR65941	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10362g	DEHA2G10362g	CAG90470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10384g	DEHA2G10384g	CAG90471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10406g	DEHA2G10406g	CAG90472	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10428g	DEHA2G10428g	CAG90475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10450r	DEHA2G10450r	DEHA2G10450r	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10538g	DEHA2G10538g	CAR65944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10560g	DEHA2G10560g	CAG90481	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10582g	DEHA2G10582g	CAG90482	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10604g	DEHA2G10604g	CAG90483	protein_coding	0	0	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G10626g	DEHA2G10626g	CAG90484	protein_coding	1	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10648g	DEHA2G10648g	CAG90485	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10670g	DEHA2G10670g	CAR65945	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10692g	DEHA2G10692g	CAR65946	protein_coding	0	0	1	6	0	0	5	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2G10714g	DEHA2G10714g	CAG90489	protein_coding	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10736g	DEHA2G10736g	CAG90490	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10758g	DEHA2G10758g	CAG90491	protein_coding	0	1	3	2	0	0	1	0	0	0	0	3	0	0	0	0	0	1	1
DEHA2G10780g	DEHA2G10780g	CAG90492	protein_coding	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4
DEHA2G10802g	DEHA2G10802g	CAG90493	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10824g	DEHA2G10824g	CAG90494	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10846g	DEHA2G10846g	CAG90495	protein_coding	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10868g	DEHA2G10868g	CAG90496	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10890g	DEHA2G10890g	CAG90497	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10912g	DEHA2G10912g	CAG90498	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10934g	DEHA2G10934g	CAG90499	protein_coding	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10956g	DEHA2G10956g	CAG90500	protein_coding	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G10978g	DEHA2G10978g	CAG90502	protein_coding	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G11000g	DEHA2G11000g	CAR65947	protein_coding	0	0	4	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1
DEHA2G11022g	DEHA2G11022g	CAG90504	protein_coding	0	0	1	4	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G11044g	DEHA2G11044g	CAG90505	protein_coding	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11066g	DEHA2G11066g	CAG90508	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11088g	DEHA2G11088g	CAG90509	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11176g	DEHA2G11176g	CAG90511	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11198g	DEHA2G11198g	CAR65948	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11220g	DEHA2G11220g	CAR65949	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G11297g	DEHA2G11297g	CAR65950	protein_coding	0	13	9	19	0	0	18	0	0	0	0	9	0	0	0	0	0	13	1
DEHA2G11539g	DEHA2G11539g	CAR65951	protein_coding	0	0	0	28	0	0	18	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2G11572g	DEHA2G11572g	CAR65952	protein_coding	0	0	0	13	0	0	10	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G11594g	DEHA2G11594g	CAR65953	protein_coding	0	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2G11660g	DEHA2G11660g	CAR65954	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G11682g	DEHA2G11682g	CAR65955	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G11726g	DEHA2G11726g	CAR65956	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G11748g	DEHA2G11748g	CAG90524	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G11770g	DEHA2G11770g	CAG90525	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11792g	DEHA2G11792g	CAG90526	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11814g	DEHA2G11814g	CAG90528	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11836g	DEHA2G11836g	CAR65957	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G11858g	DEHA2G11858g	CAG90533	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G11880g	DEHA2G11880g	CAG90534	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G11902r	DEHA2G11902r	DEHA2G11902r	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11924g	DEHA2G11924g	CAG90535	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G11946g	DEHA2G11946g	CAR65958	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11968g	DEHA2G11968g	CAG90537	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12166g	DEHA2G12166g	CAG90546	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12188g	DEHA2G12188g	CAG90547	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12210g	DEHA2G12210g	CAG90548	protein_coding	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12232g	DEHA2G12232g	CAG90549	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12254g	DEHA2G12254g	CAG90551	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12452g	DEHA2G12452g	CAG90561	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12474g	DEHA2G12474g	CAR65959	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12496g	DEHA2G12496g	CAG90563	protein_coding	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G12518g	DEHA2G12518g	CAG90566	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12540r	DEHA2G12540r	DEHA2G12540r	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12562g	DEHA2G12562g	CAG90567	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G12584g	DEHA2G12584g	CAG90568	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12606g	DEHA2G12606g	CAR65960	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12628g	DEHA2G12628g	CAG90570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12826g	DEHA2G12826g	CAG90579	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12848g	DEHA2G12848g	CAG90581	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12870g	DEHA2G12870g	CAG90582	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12892g	DEHA2G12892g	CAG90584	protein_coding	0	0	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2G12914g	DEHA2G12914g	CAG90585	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12936g	DEHA2G12936g	CAG90586	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G12958g	DEHA2G12958g	CAG90587	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12980g	DEHA2G12980g	CAG90588	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G13002g	DEHA2G13002g	CAG90589	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13024g	DEHA2G13024g	CAG90590	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13178g	DEHA2G13178g	CAR65963	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13200g	DEHA2G13200g	CAG90597	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13222g	DEHA2G13222g	CAG90598	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13244g	DEHA2G13244g	CAG90599	protein_coding	0	2	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1
DEHA2G13266g	DEHA2G13266g	CAG90600	protein_coding	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13288g	DEHA2G13288g	CAG90601	protein_coding	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4
DEHA2G13310g	DEHA2G13310g	CAG90602	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13332g	DEHA2G13332g	CAG90603	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13354g	DEHA2G13354g	CAG90604	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13376g	DEHA2G13376g	CAR65964	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13398g	DEHA2G13398g	CAR65965	protein_coding	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
DEHA2G13420g	DEHA2G13420g	CAG90607	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13442g	DEHA2G13442g	CAG90608	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13464g	DEHA2G13464g	CAG90609	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13508g	DEHA2G13508g	CAG90611	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13530g	DEHA2G13530g	CAG90612	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13552g	DEHA2G13552g	CAG90613	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13574g	DEHA2G13574g	CAG90614	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G13596g	DEHA2G13596g	CAG90615	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13618g	DEHA2G13618g	CAG90616	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13640g	DEHA2G13640g	CAG90617	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13662g	DEHA2G13662g	CAG90618	protein_coding	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2G13684g	DEHA2G13684g	CAG90619	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G13706g	DEHA2G13706g	CAR65966	protein_coding	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5
DEHA2G13728g	DEHA2G13728g	CAR65967	protein_coding	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13750g	DEHA2G13750g	CAG90622	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G13772g	DEHA2G13772g	CAG90624	protein_coding	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13860g	DEHA2G13860g	CAR65970	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13882g	DEHA2G13882g	CAG90629	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13904g	DEHA2G13904g	CAG90630	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
DEHA2G13926g	DEHA2G13926g	CAG90631	protein_coding	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2
DEHA2G13948g	DEHA2G13948g	CAR65971	protein_coding	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13970g	DEHA2G13970g	CAG90633	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13992g	DEHA2G13992g	CAG90634	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14014g	DEHA2G14014g	CAG90635	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G14036g	DEHA2G14036g	CAG90636	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14146g	DEHA2G14146g	CAG90641	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14168g	DEHA2G14168g	CAG90642	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14190g	DEHA2G14190g	CAG90643	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14212g	DEHA2G14212g	CAG90644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14234g	DEHA2G14234g	CAG90645	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14256g	DEHA2G14256g	CAR65972	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14960g	DEHA2G14960g	CAG90683	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14982g	DEHA2G14982g	CAG90684	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15004g	DEHA2G15004g	CAG90685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15026g	DEHA2G15026g	CAG90686	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G15048g	DEHA2G15048g	CAG90687	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15070g	DEHA2G15070g	CAG90688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15092g	DEHA2G15092g	CAG90689	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15114g	DEHA2G15114g	CAG90690	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G15136g	DEHA2G15136g	CAG90691	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G15158g	DEHA2G15158g	CAG90692	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15180g	DEHA2G15180g	CAG90693	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G15202g	DEHA2G15202g	CAG90694	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15224g	DEHA2G15224g	CAG90695	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15246g	DEHA2G15246g	CAG90696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15422g	DEHA2G15422g	CAG90707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15444g	DEHA2G15444g	CAG90708	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15466g	DEHA2G15466g	CAG90709	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15488g	DEHA2G15488g	CAR65979	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G15510g	DEHA2G15510g	CAG90711	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15532g	DEHA2G15532g	CAG90712	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15554g	DEHA2G15554g	CAG90713	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15598g	DEHA2G15598g	CAG90715	protein_coding	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15620g	DEHA2G15620g	CAG90716	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2G15642g	DEHA2G15642g	CAR65981	protein_coding	0	0	2	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4
DEHA2G15862g	DEHA2G15862g	CAG90728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15884g	DEHA2G15884g	CAG90729	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15906g	DEHA2G15906g	CAG90730	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15928g	DEHA2G15928g	CAG90731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15950g	DEHA2G15950g	CAG90732	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G15972g	DEHA2G15972g	CAG90733	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15994g	DEHA2G15994g	CAR65982	protein_coding	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16016g	DEHA2G16016g	CAR65983	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2G16038g	DEHA2G16038g	CAG90737	protein_coding	0	0	0	12	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16060g	DEHA2G16060g	CAG90738	protein_coding	1	1	9	1	0	0	0	0	0	0	0	9	0	0	0	1	0	1	1
DEHA2G16082g	DEHA2G16082g	CAG90739	protein_coding	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16104g	DEHA2G16104g	CAG90741	protein_coding	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16126g	DEHA2G16126g	CAG90742	protein_coding	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16148g	DEHA2G16148g	CAG90743	protein_coding	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16170g	DEHA2G16170g	CAG90744	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16192g	DEHA2G16192g	CAG90745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16214g	DEHA2G16214g	CAG90746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16236g	DEHA2G16236g	CAR65984	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16280g	DEHA2G16280g	CAG90749	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2G16302g	DEHA2G16302g	CAG90750	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2G16324g	DEHA2G16324g	CAG90751	protein_coding	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16346r	DEHA2G16346r	DEHA2G16346r	protein_coding	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16478g	DEHA2G16478g	CAG90755	protein_coding	0	0	0	11	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16500g	DEHA2G16500g	CAG90756	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2G16522g	DEHA2G16522g	CAG90757	protein_coding	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G16544g	DEHA2G16544g	CAG90758	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G16566g	DEHA2G16566g	CAG90759	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G16588g	DEHA2G16588g	CAG90760	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16610g	DEHA2G16610g	CAG90761	protein_coding	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2
DEHA2G16632g	DEHA2G16632g	CAR65985	protein_coding	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
DEHA2G16654g	DEHA2G16654g	CAG90763	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G16676g	DEHA2G16676g	CAG90764	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16698g	DEHA2G16698g	CAG90765	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16720g	DEHA2G16720g	CAG90766	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16742g	DEHA2G16742g	CAG90767	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16764g	DEHA2G16764g	CAG90768	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16786g	DEHA2G16786g	CAR65986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
