# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2G03630g	DEHA2G03630g	CAG90155	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G03652g	DEHA2G03652g	CAG90156	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G04136g	DEHA2G04136g	CAG90179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G04158g	DEHA2G04158g	CAG90180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G04180g	DEHA2G04180g	CAG90181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G04202g	DEHA2G04202g	CAG90182	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G04224g	DEHA2G04224g	CAG90183	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04422g	DEHA2G04422g	CAG90193	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04444g	DEHA2G04444g	CAG90194	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G04466g	DEHA2G04466g	CAG90195	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04488g	DEHA2G04488g	CAG90196	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04510g	DEHA2G04510g	CAR65910	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G04532g	DEHA2G04532g	CAR65911	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04554g	DEHA2G04554g	CAR65912	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04664g	DEHA2G04664g	CAG90205	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2G04686g	DEHA2G04686g	CAG90206	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04708g	DEHA2G04708g	CAR65913	protein_coding	0	3	4	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0
DEHA2G04730g	DEHA2G04730g	CAG90208	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G04752g	DEHA2G04752g	CAR65914	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2G04774g	DEHA2G04774g	CAR65915	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2G04994g	DEHA2G04994g	CAG90220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05016g	DEHA2G05016g	CAG90221	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G05038g	DEHA2G05038g	CAG90222	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G05060g	DEHA2G05060g	CAG90223	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G05082g	DEHA2G05082g	CAG90224	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06556g	DEHA2G06556g	CAG90293	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06578g	DEHA2G06578g	CAG90294	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06600g	DEHA2G06600g	CAG90295	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06622g	DEHA2G06622g	CAG90296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06644g	DEHA2G06644g	CAG90297	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06666g	DEHA2G06666g	CAR65922	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G06688g	DEHA2G06688g	CAG90299	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06798g	DEHA2G06798g	CAR65923	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06820g	DEHA2G06820g	CAR65924	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G06842g	DEHA2G06842g	CAG90306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06864g	DEHA2G06864g	CAG90307	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G06886g	DEHA2G06886g	CAG90308	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G06908g	DEHA2G06908g	CAG90309	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07128g	DEHA2G07128g	CAG90319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07150g	DEHA2G07150g	CAG90320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07172g	DEHA2G07172g	CAG90321	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07194g	DEHA2G07194g	CAG90322	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07216g	DEHA2G07216g	CAG90323	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G07238g	DEHA2G07238g	CAG90324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07260g	DEHA2G07260g	CAR65925	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07282g	DEHA2G07282g	CAR65926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07304g	DEHA2G07304g	CAR65927	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07634g	DEHA2G07634g	CAG90342	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07656g	DEHA2G07656g	CAG90343	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07678g	DEHA2G07678g	CAG90344	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07700g	DEHA2G07700g	CAG90345	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07722g	DEHA2G07722g	CAG90346	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G07744g	DEHA2G07744g	CAG90347	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07766g	DEHA2G07766g	CAG90348	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07788g	DEHA2G07788g	CAG90349	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07810g	DEHA2G07810g	CAG90350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07832g	DEHA2G07832g	CAG90351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G08250g	DEHA2G08250g	CAR65930	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08272r	DEHA2G08272r	DEHA2G08272r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08294r	DEHA2G08294r	DEHA2G08294r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08316g	DEHA2G08316g	CAG90372	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G08338g	DEHA2G08338g	CAG90373	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08360g	DEHA2G08360g	CAG90374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G08382g	DEHA2G08382g	CAG90375	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08558g	DEHA2G08558g	CAG90382	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G08580g	DEHA2G08580g	CAG90383	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G08602g	DEHA2G08602g	CAG90384	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G08624g	DEHA2G08624g	CAG90385	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08646g	DEHA2G08646g	CAG90386	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08668g	DEHA2G08668g	CAG90387	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G08690g	DEHA2G08690g	CAG90388	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G08998g	DEHA2G08998g	CAG90406	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09020g	DEHA2G09020g	CAG90407	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09042g	DEHA2G09042g	CAG90408	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09064g	DEHA2G09064g	CAG90409	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G09086g	DEHA2G09086g	CAG90410	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09108g	DEHA2G09108g	CAG90411	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09658g	DEHA2G09658g	CAG90436	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09680g	DEHA2G09680g	CAG90437	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G09702g	DEHA2G09702g	CAG90438	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G09724g	DEHA2G09724g	CAG90439	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G09768g	DEHA2G09768g	CAG90441	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09790g	DEHA2G09790g	CAG90442	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09812g	DEHA2G09812g	CAG90443	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G09834g	DEHA2G09834g	CAG90444	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09856g	DEHA2G09856g	CAG90445	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09878g	DEHA2G09878g	CAG90446	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09900g	DEHA2G09900g	CAG90447	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09988g	DEHA2G09988g	CAG90451	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10010g	DEHA2G10010g	CAG90452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10032g	DEHA2G10032g	CAG90453	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10054g	DEHA2G10054g	CAG90454	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10076g	DEHA2G10076g	CAG90455	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10098g	DEHA2G10098g	CAR65939	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G10120g	DEHA2G10120g	CAG90458	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10142g	DEHA2G10142g	CAG90459	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10164g	DEHA2G10164g	CAG90460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10186g	DEHA2G10186g	CAR65940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10208g	DEHA2G10208g	CAG90462	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2G10230g	DEHA2G10230g	CAG90463	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10252g	DEHA2G10252g	CAR65941	protein_coding	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G10274g	DEHA2G10274g	CAG90466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10296g	DEHA2G10296g	CAG90467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10318g	DEHA2G10318g	CAG90468	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10340g	DEHA2G10340g	CAG90469	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10362g	DEHA2G10362g	CAG90470	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10626g	DEHA2G10626g	CAG90484	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10648g	DEHA2G10648g	CAG90485	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10670g	DEHA2G10670g	CAR65945	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10692g	DEHA2G10692g	CAR65946	protein_coding	0	2	3	5	0	5	0	0	0	0	3	0	0	0	0	0	2	0
DEHA2G10714g	DEHA2G10714g	CAG90489	protein_coding	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10736g	DEHA2G10736g	CAG90490	protein_coding	0	0	0	10	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10758g	DEHA2G10758g	CAG90491	protein_coding	0	0	5	5	0	0	0	0	0	0	5	0	0	0	0	0	0	5
DEHA2G10780g	DEHA2G10780g	CAG90492	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10802g	DEHA2G10802g	CAG90493	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10824g	DEHA2G10824g	CAG90494	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10846g	DEHA2G10846g	CAG90495	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11297g	DEHA2G11297g	CAR65950	protein_coding	0	0	1	25	0	25	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G11539g	DEHA2G11539g	CAR65951	protein_coding	0	0	0	28	0	25	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G11572g	DEHA2G11572g	CAR65952	protein_coding	0	1	0	8	0	2	0	0	0	0	0	0	0	0	0	0	1	6
DEHA2G11594g	DEHA2G11594g	CAR65953	protein_coding	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G11660g	DEHA2G11660g	CAR65954	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11682g	DEHA2G11682g	CAR65955	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12034g	DEHA2G12034g	CAG90540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12056g	DEHA2G12056g	CAG90541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12078g	DEHA2G12078g	CAG90542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12100g	DEHA2G12100g	CAG90543	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G12122g	DEHA2G12122g	CAG90544	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12144g	DEHA2G12144g	CAG90545	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12166g	DEHA2G12166g	CAG90546	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12826g	DEHA2G12826g	CAG90579	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12848g	DEHA2G12848g	CAG90581	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12870g	DEHA2G12870g	CAG90582	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12892g	DEHA2G12892g	CAG90584	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2G12914g	DEHA2G12914g	CAG90585	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13156g	DEHA2G13156g	CAG90595	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13178g	DEHA2G13178g	CAR65963	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13200g	DEHA2G13200g	CAG90597	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
DEHA2G13222g	DEHA2G13222g	CAG90598	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13244g	DEHA2G13244g	CAG90599	protein_coding	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2G13266g	DEHA2G13266g	CAG90600	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13288g	DEHA2G13288g	CAG90601	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13354g	DEHA2G13354g	CAG90604	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13376g	DEHA2G13376g	CAR65964	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13398g	DEHA2G13398g	CAR65965	protein_coding	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2G13420g	DEHA2G13420g	CAG90607	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13442g	DEHA2G13442g	CAG90608	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13464g	DEHA2G13464g	CAG90609	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G13662g	DEHA2G13662g	CAG90618	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2G13684g	DEHA2G13684g	CAG90619	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2G13706g	DEHA2G13706g	CAR65966	protein_coding	0	2	1	12	0	0	0	0	0	0	1	0	0	0	0	0	2	12
DEHA2G13728g	DEHA2G13728g	CAR65967	protein_coding	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13750g	DEHA2G13750g	CAG90622	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2G13772g	DEHA2G13772g	CAG90624	protein_coding	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13904g	DEHA2G13904g	CAG90630	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2G13926g	DEHA2G13926g	CAG90631	protein_coding	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	12
DEHA2G13948g	DEHA2G13948g	CAR65971	protein_coding	0	0	1	12	0	12	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G13970g	DEHA2G13970g	CAG90633	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13992g	DEHA2G13992g	CAG90634	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14894g	DEHA2G14894g	CAG90679	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14916g	DEHA2G14916g	CAG90680	protein_coding	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
DEHA2G14938g	DEHA2G14938g	CAG90681	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14960g	DEHA2G14960g	CAG90683	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G14982g	DEHA2G14982g	CAG90684	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15004g	DEHA2G15004g	CAG90685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15026g	DEHA2G15026g	CAG90686	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2G15048g	DEHA2G15048g	CAG90687	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15070g	DEHA2G15070g	CAG90688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15092g	DEHA2G15092g	CAG90689	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15598g	DEHA2G15598g	CAG90715	protein_coding	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15620g	DEHA2G15620g	CAG90716	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2G15642g	DEHA2G15642g	CAR65981	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2G15994g	DEHA2G15994g	CAR65982	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16016g	DEHA2G16016g	CAR65983	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G16038g	DEHA2G16038g	CAG90737	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16060g	DEHA2G16060g	CAG90738	protein_coding	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
DEHA2G16082g	DEHA2G16082g	CAG90739	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16104g	DEHA2G16104g	CAG90741	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16126g	DEHA2G16126g	CAG90742	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16148g	DEHA2G16148g	CAG90743	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16280g	DEHA2G16280g	CAG90749	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G16302g	DEHA2G16302g	CAG90750	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G16324g	DEHA2G16324g	CAG90751	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16346r	DEHA2G16346r	DEHA2G16346r	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16478g	DEHA2G16478g	CAG90755	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16500g	DEHA2G16500g	CAG90756	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G17798g	DEHA2G17798g	CAG90819	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17820g	DEHA2G17820g	CAG90820	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G17842g	DEHA2G17842g	CAG90821	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17864g	DEHA2G17864g	CAG90822	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G17886g	DEHA2G17886g	CAG90823	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18282g	DEHA2G18282g	CAG90841	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18304g	DEHA2G18304g	CAG90842	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G18326g	DEHA2G18326g	CAG90843	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G18348g	DEHA2G18348g	CAG90844	protein_coding	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
DEHA2G18370g	DEHA2G18370g	CAG90845	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18392g	DEHA2G18392g	CAG90846	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G18414g	DEHA2G18414g	CAG90847	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G19008g	DEHA2G19008g	CAG90873	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19030g	DEHA2G19030g	CAG90874	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19052g	DEHA2G19052g	CAG90875	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
