# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2G15576g	DEHA2G15576g	CAR65980	protein_coding	0	105	71	247	0	0	120	0	0	1	0	0	70	0	0	0	0	0	0	0	0	105	127
DEHA2G15598g	DEHA2G15598g	CAG90715	protein_coding	0	47	46	263	1	0	125	0	0	0	0	0	45	0	0	0	0	0	0	0	0	47	138
DEHA2G15620g	DEHA2G15620g	CAG90716	protein_coding	0	20	4	245	0	0	127	0	0	0	0	0	4	0	0	0	0	0	0	0	0	20	118
DEHA2G15642g	DEHA2G15642g	CAR65981	protein_coding	0	151	68	310	0	0	167	0	0	0	0	0	68	0	0	0	0	0	0	0	0	151	143
DEHA2G15664g	DEHA2G15664g	CAG90719	protein_coding	4	3	9	311	0	1	155	3	0	0	0	0	9	0	0	0	1	0	1	0	1	2	156
DEHA2G15686g	DEHA2G15686g	CAG90720	protein_coding	0	21	10	313	1	0	148	0	0	0	0	16	9	0	0	0	1	0	0	0	0	20	150
DEHA2G15708g	DEHA2G15708g	CAG90721	protein_coding	0	12	18	299	0	0	146	0	0	0	0	0	18	0	0	0	0	0	0	0	0	12	153
DEHA2G15730g	DEHA2G15730g	CAG90722	protein_coding	0	32	8	325	0	0	167	0	0	0	0	5	8	0	0	0	1	0	0	0	0	31	154
DEHA2G15752g	DEHA2G15752g	CAG90723	protein_coding	2	4	5	299	0	0	157	1	0	1	0	0	5	0	0	0	0	0	1	0	0	4	142
DEHA2G15774g	DEHA2G15774g	CAG90724	protein_coding	0	9	11	308	0	0	138	0	0	0	0	3	11	0	0	0	1	0	0	0	0	8	168
DEHA2G15796g	DEHA2G15796g	CAG90725	protein_coding	0	21	4	321	0	0	153	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21	168
DEHA2G15818g	DEHA2G15818g	CAG90726	protein_coding	0	26	27	302	0	0	145	0	0	0	0	0	27	0	0	0	0	0	0	0	0	26	157
DEHA2G15840g	DEHA2G15840g	CAG90727	protein_coding	0	15	1	311	0	0	154	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	157
DEHA2G15862g	DEHA2G15862g	CAG90728	protein_coding	0	23	11	293	0	0	154	0	0	0	0	0	11	0	0	0	0	0	0	0	0	23	139
DEHA2G15884g	DEHA2G15884g	CAG90729	protein_coding	0	22	36	303	0	0	136	0	0	0	0	0	36	0	0	0	0	0	0	0	0	22	167
DEHA2G15906g	DEHA2G15906g	CAG90730	protein_coding	0	4	18	303	0	0	141	0	0	0	0	0	18	0	0	0	0	0	0	0	0	4	162
DEHA2G15928g	DEHA2G15928g	CAG90731	protein_coding	0	1	2	311	0	0	162	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	149
DEHA2G15950g	DEHA2G15950g	CAG90732	protein_coding	0	25	9	308	0	0	155	0	0	0	0	0	9	0	0	0	0	0	0	0	0	25	153
DEHA2G15972g	DEHA2G15972g	CAG90733	protein_coding	0	20	14	281	0	0	141	0	0	0	0	0	14	0	0	0	0	0	0	0	0	20	140
DEHA2G15994g	DEHA2G15994g	CAR65982	protein_coding	0	77	58	256	0	1	118	0	0	0	0	0	57	0	0	0	0	0	0	0	0	77	138
DEHA2G16016g	DEHA2G16016g	CAR65983	protein_coding	0	15	11	252	0	0	140	0	0	1	0	0	10	0	0	0	1	0	0	0	1	14	112
DEHA2G16038g	DEHA2G16038g	CAG90737	protein_coding	0	24	15	246	0	0	118	0	0	0	0	0	15	0	0	0	1	0	0	0	1	23	128
DEHA2G16060g	DEHA2G16060g	CAG90738	protein_coding	0	39	8	253	0	0	129	0	0	0	0	0	8	0	0	0	0	0	0	0	0	39	124
DEHA2G16082g	DEHA2G16082g	CAG90739	protein_coding	0	2	1	244	0	0	114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	130
DEHA2G16104g	DEHA2G16104g	CAG90741	protein_coding	0	5	4	237	0	0	110	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	127
DEHA2G16126g	DEHA2G16126g	CAG90742	protein_coding	0	10	7	241	0	0	116	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	125
DEHA2G16148g	DEHA2G16148g	CAG90743	protein_coding	0	8	1	246	0	0	120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	126
DEHA2G16170g	DEHA2G16170g	CAG90744	protein_coding	0	35	18	248	0	0	125	0	0	0	0	0	18	0	0	0	0	0	0	0	0	35	123
DEHA2G16192g	DEHA2G16192g	CAG90745	protein_coding	0	33	21	256	0	0	130	0	0	0	0	0	21	0	0	0	0	0	0	0	0	33	126
DEHA2G16214g	DEHA2G16214g	CAG90746	protein_coding	0	28	3	273	0	0	143	0	0	0	0	0	3	0	0	0	0	0	0	0	0	28	130
DEHA2G16236g	DEHA2G16236g	CAR65984	protein_coding	0	38	12	267	0	0	123	0	1	0	0	0	11	0	0	0	0	0	0	0	0	38	144
DEHA2G16258g	DEHA2G16258g	CAG90748	protein_coding	0	15	4	280	0	0	131	0	0	0	0	0	4	0	0	0	0	0	0	0	0	15	149
DEHA2G16280g	DEHA2G16280g	CAG90749	protein_coding	0	15	19	245	0	0	131	0	0	0	0	0	19	0	0	0	0	0	0	0	0	15	114
DEHA2G16302g	DEHA2G16302g	CAG90750	protein_coding	0	36	30	188	1	0	137	0	0	0	0	0	29	0	0	0	0	0	0	0	0	36	51
DEHA2G16324g	DEHA2G16324g	CAG90751	protein_coding	0	22	13	217	0	0	75	0	0	0	0	0	13	0	0	0	0	0	0	0	0	22	142
DEHA2G16346r	DEHA2G16346r	DEHA2G16346r	protein_coding	0	0	0	224	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144
DEHA2G16478g	DEHA2G16478g	CAG90755	protein_coding	0	19	23	200	0	0	53	0	0	0	0	0	23	0	0	0	0	0	0	0	0	19	147
DEHA2G16500g	DEHA2G16500g	CAG90756	protein_coding	0	8	3	219	0	0	145	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	74
DEHA2G16522g	DEHA2G16522g	CAG90757	protein_coding	0	28	21	236	0	0	86	0	0	0	0	0	21	0	0	0	1	0	0	0	1	27	150
DEHA2G16544g	DEHA2G16544g	CAG90758	protein_coding	0	21	16	294	0	0	137	0	0	0	0	0	16	0	0	0	1	0	0	0	1	20	157
DEHA2G16566g	DEHA2G16566g	CAG90759	protein_coding	0	7	1	322	0	0	162	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	160
DEHA2G16588g	DEHA2G16588g	CAG90760	protein_coding	0	11	5	291	0	0	143	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	148
DEHA2G16610g	DEHA2G16610g	CAG90761	protein_coding	0	14	8	290	0	0	143	0	0	0	0	0	8	0	0	0	0	0	0	0	0	14	147
DEHA2G16632g	DEHA2G16632g	CAR65985	protein_coding	0	35	29	277	0	0	130	0	0	0	0	0	29	0	0	0	1	0	0	0	1	34	147
DEHA2G16654g	DEHA2G16654g	CAG90763	protein_coding	2	31	17	277	0	0	126	2	1	0	0	0	16	0	0	0	0	0	0	0	0	31	151
DEHA2G16676g	DEHA2G16676g	CAG90764	protein_coding	0	17	3	282	0	0	148	0	0	0	0	0	3	0	0	0	0	0	0	0	0	17	134
DEHA2G16698g	DEHA2G16698g	CAG90765	protein_coding	0	5	7	285	0	0	143	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	142
DEHA2G16720g	DEHA2G16720g	CAG90766	protein_coding	0	45	12	279	0	0	139	0	0	0	0	0	12	0	0	0	0	0	0	0	0	45	140
DEHA2G16742g	DEHA2G16742g	CAG90767	protein_coding	0	13	17	259	0	0	134	0	0	2	0	0	16	0	0	0	1	0	0	0	1	12	125
DEHA2G16764g	DEHA2G16764g	CAG90768	protein_coding	0	9	10	260	0	0	127	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	133
DEHA2G16786g	DEHA2G16786g	CAR65986	protein_coding	0	41	9	290	0	1	146	0	0	0	0	0	8	0	0	0	0	0	0	0	0	41	144
DEHA2G16808g	DEHA2G16808g	CAG90771	protein_coding	1	22	26	287	0	0	139	1	0	0	0	0	27	0	0	0	0	0	0	0	0	22	148
DEHA2G16830g	DEHA2G16830g	CAG90772	protein_coding	0	5	3	294	0	0	162	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	132
DEHA2G16852g	DEHA2G16852g	CAR65987	protein_coding	0	24	21	277	0	0	118	0	0	0	0	0	21	0	0	0	0	0	0	0	0	24	159
DEHA2G16874r	DEHA2G16874r	DEHA2G16874r	protein_coding	0	0	0	299	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142
DEHA2G16896r	DEHA2G16896r	DEHA2G16896r	protein_coding	1	1	0	297	0	0	157	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	140
DEHA2G16918g	DEHA2G16918g	CAG90775	protein_coding	0	17	17	299	0	0	143	0	0	0	0	0	17	0	0	0	0	0	0	0	0	17	156
DEHA2G16940g	DEHA2G16940g	CAR65988	protein_coding	0	34	38	284	0	0	148	0	2	1	0	0	37	0	0	0	0	0	0	0	0	34	136
DEHA2G16962g	DEHA2G16962g	CAG90778	protein_coding	0	22	9	293	0	0	166	0	0	1	0	0	9	0	0	0	0	0	0	0	0	22	127
DEHA2G16984g	DEHA2G16984g	CAG90779	protein_coding	0	28	8	298	0	0	138	0	0	0	0	0	8	0	0	0	0	0	0	0	0	28	160
DEHA2G17006g	DEHA2G17006g	CAG90780	protein_coding	0	21	11	281	0	0	146	0	0	1	0	0	10	0	0	0	0	0	0	0	0	21	135
DEHA2G17028g	DEHA2G17028g	CAG90781	protein_coding	0	17	2	285	0	0	149	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	136
DEHA2G17050g	DEHA2G17050g	CAG90782	protein_coding	0	73	45	263	0	0	129	0	0	0	0	0	45	0	0	0	0	0	0	0	0	73	134
DEHA2G17072g	DEHA2G17072g	CAG90783	protein_coding	0	22	13	259	0	0	117	0	1	0	0	0	12	0	0	0	0	0	0	0	0	22	142
DEHA2G17094g	DEHA2G17094g	CAG90784	protein_coding	0	33	15	252	0	0	143	0	0	0	0	0	15	0	0	0	0	0	0	0	0	33	109
DEHA2G17116g	DEHA2G17116g	CAG90785	protein_coding	0	39	17	239	0	0	101	0	0	0	0	0	17	0	0	0	0	0	0	0	0	39	138
DEHA2G17138g	DEHA2G17138g	CAG90786	protein_coding	0	21	4	226	0	0	119	0	0	0	0	0	4	0	0	0	0	0	0	0	0	21	107
DEHA2G17160g	DEHA2G17160g	CAR65989	protein_coding	0	22	4	223	0	0	109	0	0	0	0	0	4	0	0	0	0	0	0	0	0	22	114
DEHA2G17182g	DEHA2G17182g	CAG90791	protein_coding	0	7	5	205	1	0	102	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	103
DEHA2G17204g	DEHA2G17204g	CAR65990	protein_coding	0	11	7	224	0	0	111	0	1	0	0	0	6	0	0	0	0	0	0	0	0	11	113
DEHA2G17226g	DEHA2G17226g	CAG90794	protein_coding	0	13	9	213	0	0	108	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13	105
DEHA2G17248g	DEHA2G17248g	CAG90795	protein_coding	0	18	2	226	0	0	111	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	115
DEHA2G17270g	DEHA2G17270g	CAG90796	protein_coding	1	22	10	226	0	0	119	0	0	0	0	0	10	0	0	0	1	0	0	1	0	22	107
DEHA2G17292g	DEHA2G17292g	CAG90797	protein_coding	0	41	17	244	0	0	139	0	0	0	0	0	17	0	0	0	0	0	0	0	0	41	105
DEHA2G17314g	DEHA2G17314g	CAG90798	protein_coding	0	31	21	256	0	0	114	0	0	0	0	0	21	0	0	0	0	0	0	0	0	31	142
DEHA2G17336g	DEHA2G17336g	CAG90799	protein_coding	0	5	3	270	0	0	119	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	151
DEHA2G17358g	DEHA2G17358g	CAG90800	protein_coding	0	12	4	285	0	0	157	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	128
DEHA2G17380g	DEHA2G17380g	CAG90801	protein_coding	0	21	16	272	0	0	143	0	0	0	0	0	16	0	0	0	0	0	0	0	0	21	129
DEHA2G17402g	DEHA2G17402g	CAR65991	protein_coding	4	35	13	279	0	0	141	3	0	0	0	0	14	0	0	0	0	0	1	0	0	36	138
DEHA2G17424r	DEHA2G17424r	DEHA2G17424r	protein_coding	0	0	0	293	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143
DEHA2G17446g	DEHA2G17446g	CAG90804	protein_coding	0	45	19	287	0	0	136	0	1	0	0	0	18	0	0	0	0	0	0	0	0	45	151
DEHA2G17468g	DEHA2G17468g	CAG90805	protein_coding	0	13	17	288	0	0	149	0	0	0	0	0	17	0	0	0	0	0	0	0	0	13	139
DEHA2G17490r	DEHA2G17490r	DEHA2G17490r	protein_coding	0	2	0	269	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	130
DEHA2G17512g	DEHA2G17512g	CAG90806	protein_coding	0	22	15	255	0	0	140	0	0	0	0	0	15	0	0	0	0	0	0	0	0	22	115
DEHA2G17534g	DEHA2G17534g	CAG90807	protein_coding	0	11	14	243	0	0	108	0	0	0	0	0	14	0	0	0	0	0	0	0	0	11	135
DEHA2G17556g	DEHA2G17556g	CAR65992	protein_coding	0	2	9	239	0	0	133	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	106
DEHA2G17578g	DEHA2G17578g	CAG90808	protein_coding	0	32	8	252	0	0	111	0	0	0	0	0	8	0	0	0	0	0	0	0	0	32	141
DEHA2G17600g	DEHA2G17600g	CAG90809	protein_coding	0	12	5	235	0	0	117	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	118
DEHA2G17622g	DEHA2G17622g	CAG90810	protein_coding	0	9	16	220	0	0	110	0	0	0	0	0	16	0	0	0	0	0	0	0	0	9	110
DEHA2G17644g	DEHA2G17644g	CAG90811	protein_coding	0	38	17	202	0	0	108	0	0	1	0	0	16	0	0	0	0	0	0	0	0	38	94
DEHA2G17666g	DEHA2G17666g	CAG90812	protein_coding	0	56	15	248	0	0	115	0	0	0	0	0	15	0	0	0	0	0	0	0	0	56	133
DEHA2G17688g	DEHA2G17688g	CAR65993	protein_coding	0	7	2	259	0	0	98	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	161
DEHA2G17710g	DEHA2G17710g	CAG90814	protein_coding	0	11	12	247	0	0	153	0	0	0	0	0	12	0	0	0	0	0	0	0	0	11	94
DEHA2G17732g	DEHA2G17732g	CAG90816	protein_coding	0	13	3	250	0	0	105	0	0	0	0	5	3	0	0	0	1	0	0	0	0	12	141
DEHA2G17754g	DEHA2G17754g	CAG90817	protein_coding	0	2	1	269	0	0	129	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	140
DEHA2G17776g	DEHA2G17776g	CAG90818	protein_coding	0	4	0	277	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	128
DEHA2G17798g	DEHA2G17798g	CAG90819	protein_coding	0	55	17	321	0	0	166	0	0	0	0	0	17	0	0	0	0	0	0	0	0	55	155
DEHA2G17820g	DEHA2G17820g	CAG90820	protein_coding	0	22	16	275	0	0	135	0	0	0	0	0	16	0	0	0	0	0	0	0	0	22	140
DEHA2G17842g	DEHA2G17842g	CAG90821	protein_coding	0	26	22	280	0	0	150	0	0	1	0	0	21	0	0	0	1	0	0	0	1	25	130
DEHA2G17864g	DEHA2G17864g	CAG90822	protein_coding	0	7	1	285	0	0	168	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	117
DEHA2G17886g	DEHA2G17886g	CAG90823	protein_coding	1	9	10	271	0	0	154	0	0	2	0	0	9	0	0	0	0	1	0	0	0	9	117
DEHA2G17908g	DEHA2G17908g	CAG90824	protein_coding	0	69	17	277	0	0	140	0	0	0	0	0	17	0	0	0	0	0	0	0	0	69	137
DEHA2G17930g	DEHA2G17930g	CAG90825	protein_coding	0	14	20	266	0	0	115	0	0	2	0	0	19	0	0	0	0	0	0	0	0	14	151
DEHA2G17952g	DEHA2G17952g	CAG90826	protein_coding	0	17	16	265	0	0	132	0	0	0	0	0	16	0	0	0	0	0	0	0	0	17	133
DEHA2G17974g	DEHA2G17974g	CAG90827	protein_coding	0	8	1	288	0	0	139	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	149
DEHA2G17996g	DEHA2G17996g	CAG90828	protein_coding	0	9	1	288	0	0	147	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	141
DEHA2G18018g	DEHA2G18018g	CAG90829	protein_coding	0	4	1	272	0	0	142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	130
DEHA2G18040g	DEHA2G18040g	CAG90830	protein_coding	0	30	14	304	0	0	156	0	0	0	0	0	14	0	0	0	0	0	0	0	0	30	148
DEHA2G18062g	DEHA2G18062g	CAG90831	protein_coding	0	27	8	303	0	0	169	0	0	0	0	0	8	0	0	0	0	0	0	0	0	27	134
DEHA2G18084g	DEHA2G18084g	CAR65994	protein_coding	2	58	64	255	0	1	125	2	0	0	0	0	63	0	0	0	0	0	0	0	0	58	130
DEHA2G18106g	DEHA2G18106g	CAG90834	protein_coding	0	3	0	288	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	166
DEHA2G18128g	DEHA2G18128g	CAG90835	protein_coding	0	9	5	302	0	0	167	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	135
DEHA2G18150g	DEHA2G18150g	CAG90836	protein_coding	0	14	0	310	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	143
DEHA2G18172r	DEHA2G18172r	DEHA2G18172r	protein_coding	0	0	0	270	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134
DEHA2G18194g	DEHA2G18194g	CAG90837	protein_coding	0	16	1	264	0	0	135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	129
DEHA2G18216g	DEHA2G18216g	CAG90838	protein_coding	0	20	6	256	0	0	128	0	0	0	0	0	6	0	0	0	0	0	0	0	0	20	128
DEHA2G18238g	DEHA2G18238g	CAG90839	protein_coding	0	11	4	254	0	0	125	0	0	1	0	0	3	0	0	0	1	0	0	0	1	10	129
DEHA2G18260g	DEHA2G18260g	CAG90840	protein_coding	0	17	3	266	0	0	135	0	0	0	0	0	3	0	0	0	0	0	0	0	0	17	131
DEHA2G18282g	DEHA2G18282g	CAG90841	protein_coding	0	32	9	296	0	0	147	0	0	1	0	0	8	0	0	0	0	0	0	0	0	32	149
DEHA2G18304g	DEHA2G18304g	CAG90842	protein_coding	0	20	3	286	0	0	129	0	1	0	0	0	2	0	0	0	0	0	0	0	0	20	157
DEHA2G18326g	DEHA2G18326g	CAG90843	protein_coding	0	33	26	274	0	0	127	0	1	0	0	0	25	0	0	0	0	0	0	0	0	33	147
DEHA2G18348g	DEHA2G18348g	CAG90844	protein_coding	0	38	8	267	0	0	142	0	0	0	0	0	8	0	0	0	1	0	0	0	1	37	125
DEHA2G18370g	DEHA2G18370g	CAG90845	protein_coding	0	27	16	267	0	0	149	0	0	0	0	0	16	0	0	0	0	0	0	0	0	27	118
DEHA2G18392g	DEHA2G18392g	CAG90846	protein_coding	2	24	11	270	0	0	159	1	0	0	0	0	11	0	0	0	0	1	0	0	0	24	111
DEHA2G18414g	DEHA2G18414g	CAG90847	protein_coding	0	22	3	255	0	0	116	0	0	0	0	0	3	0	0	0	0	0	0	0	0	22	139
DEHA2G18436g	DEHA2G18436g	CAG90848	protein_coding	0	8	1	256	0	0	130	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	126
DEHA2G18458g	DEHA2G18458g	CAG90849	protein_coding	0	9	10	236	0	1	113	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	123
DEHA2G18480g	DEHA2G18480g	CAG90850	protein_coding	0	11	7	242	0	0	121	0	0	0	0	0	7	0	0	0	0	0	0	0	0	11	121
DEHA2G18502g	DEHA2G18502g	CAG90851	protein_coding	0	12	2	228	0	0	111	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	117
DEHA2G18524g	DEHA2G18524g	CAG90852	protein_coding	0	0	1	241	0	0	110	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	108
DEHA2G18546g	DEHA2G18546g	CAG90853	protein_coding	0	22	4	236	0	0	122	0	0	0	0	0	4	0	0	0	0	0	0	0	0	22	114
DEHA2G18568g	DEHA2G18568g	CAG90854	protein_coding	0	90	28	244	0	0	129	0	0	0	0	0	28	0	0	0	0	0	0	0	0	90	115
DEHA2G18590g	DEHA2G18590g	CAG90855	protein_coding	0	100	35	264	0	0	113	0	1	0	0	0	35	0	0	0	0	0	0	0	0	100	151
DEHA2G18612g	DEHA2G18612g	CAG90856	protein_coding	0	4	4	260	0	0	150	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	110
DEHA2G18634g	DEHA2G18634g	CAG90857	protein_coding	0	30	22	264	1	0	145	0	0	0	0	0	21	0	0	0	0	0	0	0	0	30	119
DEHA2G18656g	DEHA2G18656g	CAG90858	protein_coding	0	19	4	277	0	0	127	0	0	0	0	0	4	0	0	0	0	0	0	0	0	19	150
DEHA2G18678g	DEHA2G18678g	CAG90859	protein_coding	0	12	5	312	0	0	151	0	0	0	0	0	5	0	0	0	0	0	0	0	0	12	161
DEHA2G18700g	DEHA2G18700g	CAG90860	protein_coding	0	26	20	260	1	1	113	0	0	0	0	0	18	0	0	0	0	0	0	0	0	26	147
DEHA2G18722g	DEHA2G18722g	CAG90861	protein_coding	0	39	31	246	0	0	148	0	0	0	0	0	31	0	0	0	1	0	0	0	1	38	98
DEHA2G18744r	DEHA2G18744r	DEHA2G18744r	protein_coding	0	0	0	262	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94
DEHA2G18766g	DEHA2G18766g	CAG90862	protein_coding	0	9	5	255	0	0	136	0	0	0	0	2	5	0	0	0	0	0	0	0	0	9	117
DEHA2G18788g	DEHA2G18788g	CAG90863	protein_coding	0	19	3	240	0	0	122	0	0	0	0	0	3	0	0	0	0	0	0	0	0	19	118
DEHA2G18810g	DEHA2G18810g	CAG90864	protein_coding	0	19	10	223	0	0	112	0	0	1	0	0	9	0	0	0	0	0	0	0	0	19	111
DEHA2G18832g	DEHA2G18832g	CAG90865	protein_coding	0	14	5	228	0	0	128	0	0	0	0	0	5	0	0	0	0	0	0	0	0	14	100
DEHA2G18854g	DEHA2G18854g	CAR65995	protein_coding	0	18	2	250	0	0	135	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	115
DEHA2G18876g	DEHA2G18876g	CAR65996	protein_coding	0	36	6	267	0	0	144	0	1	0	0	0	5	0	0	0	0	0	0	0	0	36	123
DEHA2G18898g	DEHA2G18898g	CAR65997	protein_coding	0	56	31	255	2	0	138	0	0	0	0	0	29	0	0	0	0	0	0	0	0	56	117
DEHA2G18920g	DEHA2G18920g	CAG90869	protein_coding	0	11	5	275	0	0	146	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	129
DEHA2G18942g	DEHA2G18942g	CAR65998	protein_coding	0	36	27	248	0	1	146	0	0	0	0	0	26	0	0	0	0	0	0	0	0	36	102
DEHA2G18964g	DEHA2G18964g	CAG90871	protein_coding	0	12	16	245	0	0	130	0	1	0	0	0	15	0	0	0	0	0	0	0	0	12	115
DEHA2G18986g	DEHA2G18986g	CAG90872	protein_coding	2	2	10	280	0	1	125	1	0	0	0	0	9	0	0	0	0	1	0	0	0	2	155
DEHA2G19008g	DEHA2G19008g	CAG90873	protein_coding	0	32	8	231	0	0	118	0	0	0	0	0	8	0	0	0	0	0	0	0	0	32	113
DEHA2G19030g	DEHA2G19030g	CAG90874	protein_coding	2	35	15	228	0	1	97	1	0	0	0	0	14	0	0	0	0	0	1	0	0	35	131
DEHA2G19052g	DEHA2G19052g	CAG90875	protein_coding	0	3	0	257	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	96
DEHA2G19074g	DEHA2G19074g	CAG90876	protein_coding	1	32	15	276	0	0	136	0	0	0	0	0	15	0	0	0	0	0	1	0	0	32	140
DEHA2G19096g	DEHA2G19096g	CAG90877	protein_coding	0	54	4	235	0	0	107	0	0	0	0	0	4	0	0	0	0	0	0	0	0	54	128
DEHA2G19118r	DEHA2G19118r	DEHA2G19118r	protein_coding	1	0	0	231	0	0	108	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	123
DEHA2G19140g	DEHA2G19140g	CAG90878	protein_coding	0	9	3	301	0	0	160	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	141
DEHA2G19162r	DEHA2G19162r	DEHA2G19162r	protein_coding	0	0	0	293	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125
DEHA2G19184g	DEHA2G19184g	CAG90879	protein_coding	0	20	6	335	0	0	200	0	0	0	0	4	6	0	0	0	1	0	0	0	0	19	132
DEHA2G19206g	DEHA2G19206g	CAR65999	protein_coding	0	52	120	256	0	0	135	0	0	1	0	0	119	0	0	0	0	0	0	0	0	52	121
DEHA2G19228g	DEHA2G19228g	CAG90882	protein_coding	0	43	22	352	1	1	147	0	0	0	0	0	20	0	0	0	0	0	0	0	0	43	205
DEHA2G19250g	DEHA2G19250g	CAG90883	protein_coding	0	13	10	301	0	0	152	0	0	0	0	0	10	0	0	0	0	0	0	0	0	13	149
DEHA2G19272g	DEHA2G19272g	CAG90884	protein_coding	0	15	5	278	0	0	146	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	132
DEHA2G19294g	DEHA2G19294g	CAG90885	protein_coding	0	31	11	273	0	0	127	0	0	0	0	0	11	0	0	0	0	0	0	0	0	31	146
DEHA2G19316g	DEHA2G19316g	CAG90886	protein_coding	0	7	0	287	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	144
DEHA2G19338g	DEHA2G19338g	CAG90887	protein_coding	0	18	18	329	0	0	146	0	0	0	0	0	18	0	0	0	0	0	0	0	0	18	183
DEHA2G19360g	DEHA2G19360g	CAG90888	protein_coding	1	20	7	356	0	0	146	1	0	0	0	0	7	0	0	0	0	0	0	0	0	20	210
DEHA2G19382g	DEHA2G19382g	CAG90889	protein_coding	0	12	3	364	0	0	152	0	0	0	0	0	3	0	0	0	0	0	0	0	0	12	212
DEHA2G19404g	DEHA2G19404g	CAG90890	protein_coding	2	2	8	352	0	0	207	1	0	0	0	0	8	0	0	0	0	0	1	0	0	2	145
DEHA2G19426g	DEHA2G19426g	CAR66000	protein_coding	0	54	61	301	0	0	146	0	0	0	0	0	61	0	0	0	0	0	0	0	0	54	155
DEHA2G19448g	DEHA2G19448g	CAR66001	protein_coding	0	11	6	361	0	0	150	0	0	0	0	0	6	0	0	0	0	0	0	0	0	11	211
DEHA2G19470g	DEHA2G19470g	CAG90896	protein_coding	0	12	14	356	0	0	141	0	0	0	0	0	14	0	0	0	0	0	0	0	0	12	215
DEHA2G19492g	DEHA2G19492g	CAG90897	protein_coding	0	21	12	380	0	0	219	0	0	0	0	0	12	0	0	0	0	0	0	0	0	21	161
